,net_flow,reserve,reserve_change,netflow_ma7,netflow_volatility
2024-02-01 14:14:26.852286,-64.2684453509919,,,-1.0061663328057822,65.91194161101328
2024-02-02 14:14:26.852286,42.10237913531309,,,9.359476175565536,66.21324965929323
2024-02-03 14:14:26.852286,46.94531244111015,,,5.645975072606483,62.68821114045428
2024-02-04 14:14:26.852286,67.83171044315144,,,11.62534006943273,66.81111522338853
2024-02-05 14:14:26.852286,-34.470474673261506,,,6.759281079022813,69.0369736341168
2024-02-06 14:14:26.852286,35.21954610091633,,,0.2079581061278414,62.693405165774465
2024-02-07 14:14:26.852286,14.679285238816927,,,15.4341876192935,47.75747608687088
2024-02-08 14:14:26.852286,-30.55210342206435,,,20.250807894854574,39.337195244704645
2024-02-09 14:14:26.852286,46.744610740025145,,,20.913983838384873,39.80335284352621
2024-02-10 14:14:26.852286,69.82880497680755,,,24.183054200627357,43.1007797618273
2024-02-11 14:14:26.852286,48.049334512271145,,,21.357000496215885,40.320696471786555
2024-02-12 14:14:26.852286,-8.051751016459235,,,25.131103875759067,35.1259924446246
2024-02-13 14:14:26.852286,-36.47821486090952,,,14.888566595498233,41.558345672925725
2024-02-14 14:14:26.852286,-13.180989959474463,,,10.908527281456605,42.894342646281544
2024-02-15 14:14:26.852286,51.81612493324793,,,22.675417046501217,40.87537475964341
2024-02-16 14:14:26.852286,-12.948892402046653,,,14.14777374049096,41.242166946373985
2024-02-17 14:14:26.852286,50.30663810848072,,,11.358892759301414,37.32322610106614
2024-02-18 14:14:26.852286,64.42876680513763,,,13.69881165828234,40.393967601578055
2024-02-19 14:14:26.852286,-0.08343858641178947,,,14.837142005431975,39.786573499253166
2024-02-20 14:14:26.852286,5.73110961869555,,,20.867045502518412,33.3990129771523
2024-02-21 14:14:26.852286,-27.073661176649793,,,18.882378185779082,36.06576103605263
2024-02-22 14:14:26.852286,-11.72463834246643,,,9.80512628924846,34.350684094692866
2024-02-23 14:14:26.852286,-25.462015994208972,,,8.017537204653841,36.01729820917213
2024-02-24 14:14:26.852286,34.993712618029086,,,5.829976420303608,33.389925254765984
2024-02-25 14:14:26.852286,26.70151869086397,,,0.4403695468359428,24.110131540998562
2024-02-26 14:14:26.852286,61.788226268641125,,,9.279178811843503,33.42704484491043
2024-02-27 14:14:26.852286,0.9234457145686719,,,8.59236968268252,33.56121644476987
2024-02-28 14:14:26.852286,75.18495416975158,,,23.200743303597,37.4762279940834
2024-02-29 14:14:26.852286,-7.749403109951011,,,23.768634051099205,36.884228265787506
2024-03-01 14:14:26.852286,-11.688657308021815,,,25.73625672055451,34.08112772594441
2024-03-02 14:14:26.852286,70.5313052474066,,,30.81305566760844,38.099908732219006
2024-03-03 14:14:26.852286,-196.2712951761143,,,-1.0402034562455924,94.12545273600247
2024-03-04 14:14:26.852286,49.5554705836044,,,-2.787739982679411,92.86974622108985
2024-03-05 14:14:26.852286,18.02633930695023,,,-0.34446946948204626,93.20801519612705
2024-03-06 14:14:26.852286,-14.16986393819338,,,-13.109443484902755,87.05576789856104
2024-03-07 14:14:26.852286,-35.427518854905664,,,-17.063460019896276,87.39962535630592
2024-03-08 14:14:26.852286,-33.11122328266295,,,-20.12382658770215,87.55498117504663
2024-03-09 14:14:26.852286,53.34273025742752,,,-22.579337300556308,84.7860284166243
2024-03-10 14:14:26.852286,37.160423215637095,,,10.768051041122463,38.18295492188483
2024-03-11 14:14:26.852286,47.161461907936385,,,10.42604980174132,37.786298145452555
2024-03-12 14:14:26.852286,-22.16912249809086,,,4.683840972449734,39.456085475375005
2024-03-13 14:14:26.852286,76.88213292553851,,,17.691269095840006,46.5715846012535
2024-03-14 14:14:26.852286,-45.0351317053542,,,16.318752974347355,48.49962899208568
2024-03-15 14:14:26.852286,-2.2633797096084716,,,20.725587770498,44.49590959869483
2024-03-16 14:14:26.852286,7.741608785095892,,,14.211141845879192,42.20378243798882
2024-03-17 14:14:26.852286,81.03449938471724,,,20.47886701289064,48.90578775978242
2024-03-18 14:14:26.852286,-21.27945741862179,,,10.70159282338233,49.51984049076668
2024-03-19 14:14:26.852286,87.51750500182953,,,26.37111103765667,54.48968012993394
2024-03-20 14:14:26.852286,-26.43465345585753,,,11.611570126028665,52.483217222440686
2024-03-21 14:14:26.852286,8.075246788536752,,,19.198767053727373,46.417716434466584
2024-03-22 14:14:26.852286,53.629721457950794,,,27.183495791950126,46.915175263939624
2024-03-23 14:14:26.852286,53.11110901807422,,,33.66485296808988,46.91552735427853
2024-03-24 14:14:26.852286,166.39085727153565,,,45.85861838049252,67.74694784487022
2024-03-25 14:14:26.852286,12.702290193141803,,,50.7131537536016,63.199088778783974
2024-03-26 14:14:26.852286,22.744221191452212,,,41.459827494976274,61.63478661266823
2024-03-27 14:14:26.852286,93.57886507213755,,,58.60461585611842,56.038987445472294
2024-03-28 14:14:26.852286,-14.755427300367407,,,55.343090986274966,59.994756250998215
2024-03-29 14:14:26.852286,-28.716568382264146,,,43.57933529481569,67.93454414353079
2024-03-30 14:14:26.852286,24.12569393537865,,,39.43856171157347,68.13978419236501
2024-03-31 14:14:26.852286,101.92867866878728,,,30.229679054037994,50.08773281199188
2024-04-01 14:14:26.852286,133.81913752152767,,,47.53208581523597,62.424139904193545
2024-04-02 14:14:26.852286,-28.74146790076043,,,40.176987373491315,68.5628348170684
2024-04-03 14:14:26.852286,-1003.7722389209456,,,-116.58745605409199,396.475675039005
2024-04-04 14:14:26.852286,-50.63688297350211,,,-121.71337829311123,395.16949018612337
2024-04-05 14:14:26.852286,-88.74399952349941,,,-130.288725599002,393.46269900646394
2024-04-06 14:14:26.852286,6.106546407350187,,,-132.86288953157748,392.34144272614384
2024-04-07 14:14:26.852286,-5.118608459918555,,,-148.1553591213926,383.65465146579254
2024-04-08 14:14:26.852286,-0.6918359302508694,,,-167.3712124716467,370.31438902710295
2024-04-09 14:14:26.852286,5.023355928864268,,,-162.5476662102717,372.6337109610364
2024-04-10 14:14:26.852286,-25.791630856904295,,,-22.83615077255154,35.45789502951525
2024-04-11 14:14:26.852286,-55.20317645149234,,,-23.48847841226443,36.09094725017675
2024-04-12 14:14:26.852286,1.0682057423888438,,,-10.658163374280393,22.389609397535914
2024-04-13 14:14:26.852286,12.528745668130885,,,-9.740706337026008,23.303979698818512
2024-04-14 14:14:26.852286,-55.441804531771155,,,-16.929734347290665,28.763126105343222
2024-04-15 14:14:26.852286,825.987237398162,,,101.1672761281969,320.8272975888278
2024-04-16 14:14:26.852286,19.037259392667522,,,103.16926233731166,320.1704129275309
2024-04-17 14:14:26.852286,83.84924595117425,,,118.83224473846573,315.4572363572524
2024-04-18 14:14:26.852286,-11.142919415905386,,,125.126567172121,311.8246018263126
2024-04-19 14:14:26.852286,105.62749383589504,,,140.0636083283362,307.3639059962568
2024-04-20 14:14:26.852286,57.23000302611081,,,146.44950223661903,304.72562296329437
2024-04-21 14:14:26.852286,-5.883512443292556,,,153.52925824925882,299.7889865496061
2024-04-22 14:14:26.852286,-57.43405163320237,,,27.326216959063903,57.81572698080454
2024-04-23 14:14:26.852286,-26.268714870421825,,,20.85393492147971,61.3275720683134
2024-04-24 14:14:26.852286,17.874408044950815,,,11.428958077733503,54.74955650339246
2024-04-25 14:14:26.852286,14.338209771748954,,,15.069119390255551,53.83818702846521
2024-04-26 14:14:26.852286,-818.6637205261093,,,-116.97248266145935,311.51673009143457
2024-04-27 14:14:26.852286,131.92177974147103,,,-106.30222884497933,319.6510874852381
2024-04-28 14:14:26.852286,53.51602349464667,,,-97.81658085384514,323.52609838241693
2024-04-29 14:14:26.852286,17.604882078572835,,,-87.0967331807344,326.3182948971644
2024-04-30 14:14:26.852286,-23.810095554618773,,,-86.7455018499054,326.3959927894034
2024-05-01 14:14:26.852286,14.737632907410312,,,-87.19361258383974,326.2305320181411
2024-05-02 14:14:26.852286,-7.501792621953795,,,-90.31361292579729,325.2004752272282
2024-05-03 14:14:26.852286,0.7383936368679955,,,26.74383195462804,52.29972175237528
2024-05-04 14:14:26.852286,27.062805858247067,,,11.7639785427389,25.094801447918705
2024-05-05 14:14:26.852286,63.33052219726108,,,13.166049785969532,27.93029686759741
2024-05-06 14:14:26.852286,100.43748024659327,,,24.99927809568674,43.39168736748453
2024-05-07 14:14:26.852286,44.14655085537673,,,34.707370439971804,37.90682633077178
2024-05-08 14:14:26.852286,4.069974059557982,,,33.1834191759929,39.04093480458273
2024-05-09 14:14:26.852286,52.323008716947555,,,41.72981936726452,34.98789856898366
2024-05-10 14:14:26.852286,16.746076575978247,,,44.01663121570885,32.28054661629346
2024-05-11 14:14:26.852286,47.58442144878937,,,46.94829058578632,31.404184130305996
2024-05-12 14:14:26.852286,45.86209230393949,,,44.45280060102609,30.568357026038633
2024-05-13 14:14:26.852286,2.445442698468435,,,30.453938094151116,21.85216774205046
2024-05-14 14:14:26.852286,15.995422344786293,,,26.43234830692391,21.49981454450599
2024-05-15 14:14:26.852286,-4.465754821080118,,,25.212958466832756,23.15765088310846
2024-05-16 14:14:26.852286,44.01520513139488,,,24.026129383182372,21.703956930700848
2024-05-17 14:14:26.852286,91.16732371319486,,,34.657736117070456,32.888939006082104
2024-05-18 14:14:26.852286,119.59455188043776,,,44.94489760730595,46.18166571874305
2024-05-19 14:14:26.852286,33.448802151273185,,,43.17157044263933,46.37848572944578
2024-05-20 14:14:26.852286,51.129426294553916,,,50.12642524208012,42.762724389150385
2024-05-21 14:14:26.852286,-15.318277212296492,,,45.65303959106829,48.21809661904731
2024-05-22 14:14:26.852286,-15.730842241811105,,,44.04374138810672,50.312138296813295
2024-05-23 14:14:26.852286,94.56745809308207,,,51.26549181120488,53.8136242679894
2024-05-24 14:14:26.852286,-23.729200757428313,,,34.85170260111586,57.04033270682908
2024-05-25 14:14:26.852286,17.045227964492028,,,20.201799184552186,43.11801571663307
2024-05-26 14:14:26.852286,69.43742345930053,,,25.34303079998466,46.93722305466119
2024-05-27 14:14:26.852286,66.70062188622455,,,27.567487313080466,48.698891412607836
2024-05-28 14:14:26.852286,39.80557968462927,,,35.44232401264129,44.91841286072086
2024-05-29 14:14:26.852286,-103.66732859391246,,,22.87996881948396,67.98786167566232
2024-05-30 14:14:26.852286,-63.3208079744652,,,0.32450223840577663,66.41326461893868
2024-05-31 14:14:26.852286,64.2819307440108,,,12.89752102432565,69.36586183367525
2024-06-01 14:14:26.852286,29.155396300034116,,,14.627545072260233,69.63703621965483
2024-06-02 14:14:26.852286,59.560955777916234,,,13.216621117776763,68.43105358040891
2024-06-03 14:14:26.852286,15.830431636601766,,,5.949451082116363,64.38616040434903
2024-06-04 14:14:26.852286,-18.91740362406332,,,-2.4395465334111495,63.05151592383598
2024-06-05 14:14:26.852286,-24.272924512692114,,,8.902511192477471,46.87234184580233
2024-06-06 14:14:26.852286,-5.474383612718018,,,17.166286101298496,35.810976025055226
2024-06-07 14:14:26.852286,1.7575394904052974,,,8.234230207926283,29.307650218121598
2024-06-08 14:14:26.852286,117.5023686304524,,,20.85522625512889,50.89275368025197
2024-06-09 14:14:26.852286,24.341214009616337,,,15.823834573943193,48.09235656515413
2024-06-10 14:14:26.852286,104.95799064420417,,,28.556343003600684,58.71872060708414
2024-06-11 14:14:26.852286,0.4726104822101327,,,31.3263450187826,56.522204978387954
2024-06-12 14:14:26.852286,-79.2266925090062,,,23.475806733594876,68.15159157878627
2024-06-13 14:14:26.852286,-53.05974174359895,,,16.677898429183312,73.6703608048956
2024-06-14 14:14:26.852286,-33.56183507098613,,,11.632273491841683,76.03413461618055
2024-06-15 14:14:26.852286,185.45073310106153,,,21.339182701928703,94.014138132129
2024-06-16 14:14:26.852286,-21.401575082371725,,,14.804498545930409,95.35092598504704
2024-06-17 14:14:26.852286,69.2744963823719,,,9.706856508525798,90.56141687977404
2024-06-18 14:14:26.852286,7.400851959217139,,,10.69660529095537,90.48149949241375
2024-06-19 14:14:26.852286,15.948793235646196,,,24.29310325447714,81.41329047444222
2024-06-20 14:14:26.852286,-0.9024228622915906,,,31.74414880894962,75.31209347693995
2024-06-21 14:14:26.852286,34.07637389097744,,,41.40675008923013,69.66404529606253
2024-06-22 14:14:26.852286,2.1357463838779047,,,15.218894843918184,29.187302021422052
2024-06-23 14:14:26.852286,-5.646683306477705,,,17.469593669045903,26.363629028316648
2024-06-24 14:14:26.852286,95.05026721064114,,,21.151846644512936,35.1433864486128
2024-06-25 14:14:26.852286,-121.42604807635053,,,2.748003782288986,64.7801433696775
2024-06-26 14:14:26.852286,8.519394288994032,,,1.6866610756243905,64.58839526542664
2024-06-27 14:14:26.852286,-72.45184245583403,,,-8.534684580595957,70.46092039664835
2024-06-28 14:14:26.852286,1.9418606413495463,,,-13.1253293305428,68.23364929909951
2024-06-29 14:14:26.852286,9.081883649742554,,,-12.13302400684785,68.54238660303254
2024-06-30 14:14:26.852286,71.1321975100312,,,-1.164612461632292,75.53943198007535
2024-07-01 14:14:26.852286,32.606878836664805,,,-10.085096515057483,65.27304191773149
2024-07-02 14:14:26.852286,119.0472947680238,,,24.268238176995993,59.973224247473496
2024-07-03 14:14:26.852286,-21.022283914819052,,,20.047998433594127,62.26189056842138
2024-07-04 14:14:26.852286,18.538974693113143,,,33.04668659772943,47.473770710932676
2024-07-05 14:14:26.852286,90.5919911369201,,,45.710990954239506,49.57118295269359
2024-07-06 14:14:26.852286,7.990537432253824,,,45.55508435174112,49.70711558699876
2024-07-07 14:14:26.852286,108.77223526888206,,,50.932232603005524,54.71838117310549
2024-07-08 14:14:26.852286,13.731161516557504,,,48.23570155727591,56.21655979451982
2024-07-09 14:14:26.852286,-46.176388888312175,,,24.632318177799345,56.21585291139941
2024-07-10 14:14:26.852286,38.214606934171904,,,33.09473115622662,52.53599012905429
2024-07-11 14:14:26.852286,-102.46869268338689,,,15.807921531012337,73.74948234938891
2024-07-12 14:14:26.852286,46.60088355389366,,,9.523477590579985,67.96200737011729
2024-07-13 14:14:26.852286,11.943205369476061,,,10.088144438754592,67.96356856324353
2024-07-14 14:14:26.852286,97.88550492137526,,,8.53289724625362,65.40537067530228
2024-07-15 14:14:26.852286,-13.990669928778775,,,4.5726356112055795,65.8757397180229
2024-07-16 14:14:26.852286,-24.6667049649661,,,7.645447600255019,63.575491655480704
2024-07-17 14:14:26.852286,15.17513933061597,,,4.354095085461314,62.312987652323834
2024-07-18 14:14:26.852286,69.44334345202836,,,28.912957390520635,44.53648096997969
2024-07-19 14:14:26.852286,93.3584506547271,,,35.592609833496844,50.709998021313005
2024-07-20 14:14:26.852286,105.49353087630142,,,48.956942048757604,55.53621971011344
2024-07-21 14:14:26.852286,47.41832529297157,,,41.74734495898565,51.234990067829486
2024-07-22 14:14:26.852286,24.742438256500137,,,47.28064612831122,46.040315375081654
2024-07-23 14:14:26.852286,48.785648000019044,,,57.773839409023374,33.5990024746066
2024-07-24 14:14:26.852286,34.39491478486724,,,60.51952161677355,30.14551176223391
2024-07-25 14:14:26.852286,-83.15769995986062,,,38.719372557932275,61.4943021579532
2024-07-26 14:14:26.852286,25.77271223724881,,,29.06426706972109,56.59642938035639
2024-07-27 14:14:26.852286,932.111224524501,,,147.1525090194639,349.1077865326806
2024-07-28 14:14:26.852286,35.78471843387578,,,145.4905651824502,349.68891477082656
2024-07-29 14:14:26.852286,270.7517526066842,,,180.63475294676223,347.8885070596377
2024-07-30 14:14:26.852286,10.555798475284533,,,175.17334587180017,350.5929157806068
2024-07-31 14:14:26.852286,-39.937015416968315,,,164.55449870010935,356.6410279821486
2024-08-01 14:14:26.852286,57.06392654719176,,,184.58615962968824,344.12714576170924
2024-08-02 14:14:26.852286,10.786846129893378,,,182.44532161435177,345.3243312909082
2024-08-03 14:14:26.852286,8.489829692430437,,,50.49940806691311,101.56019656646062
2024-08-04 14:14:26.852286,40.68875871805842,,,51.199985250367774,101.45863874064514
2024-08-05 14:14:26.852286,25.31122008049517,,,16.137052032340762,30.617306822570175
2024-08-06 14:14:26.852286,38.937099813671985,,,20.191523652110398,31.61786802099572
2024-08-07 14:14:26.852286,-12.476955674508197,,,24.1143893296047,23.60156659427845
2024-08-08 14:14:26.852286,32.21832198040715,,,20.565017248635467,19.29602334073182
2024-08-09 14:14:26.852286,56.35299609785948,,,27.0744672440592,22.812917852176973
2024-08-10 14:14:26.852286,161.01085226859362,,,48.86318475493965,53.840666679121085
2024-08-11 14:14:26.852286,96.11879166608055,,,56.78176089037139,56.4509352419319
2024-08-12 14:14:26.852286,95.49883437809609,,,66.8085629328858,56.16212849765419
2024-08-13 14:14:26.852286,15.134107634184137,,,63.40813547867326,58.79001983079896
2024-08-14 14:14:26.852286,45.9002237922372,,,71.74773254535117,49.6634277711577
2024-08-15 14:14:26.852286,19.031196238870034,,,69.86385743941729,51.62420677441176
2024-08-16 14:14:26.852286,114.88607273158873,,,78.22572552995004,53.767032929734405
2024-08-17 14:14:26.852286,85.34420777261407,,,67.41620488766725,40.25903295141176
2024-08-18 14:14:26.852286,0.5872452137524853,,,53.76884110876324,44.839075223935254
2024-08-19 14:14:26.852286,-12.962400423262833,,,38.274378994283396,46.7161174297373
2024-08-20 14:14:26.852286,-20.9853638073865,,,33.114454502630444,51.45264000230074
2024-08-21 14:14:26.852286,8.309349222774248,,,27.74432956413574,51.855881437355706
2024-08-22 14:14:26.852286,40.55189049712983,,,30.818714458172856,51.891146748493725
2024-08-23 14:14:26.852286,74.83730785276144,,,25.097462332626097,42.42116889286332
2024-08-24 14:14:26.852286,47.764769181614106,,,19.72897110534039,35.30751808207041
2024-08-25 14:14:26.852286,85.71979912935353,,,31.890764521854827,41.69880929183059
2024-08-26 14:14:26.852286,132.808598565296,,,52.7151929487918,50.940732335731745
2024-08-27 14:14:26.852286,47.23420643716543,,,62.46084584087065,39.79776827981641
2024-08-28 14:14:26.852286,-48.95304875560781,,,54.280503272530346,55.55090676090336
2024-08-29 14:14:26.852286,40.921184422345576,,,54.33325954756118,55.53586913065524
2024-08-30 14:14:26.852286,13.33739465588823,,,45.54755766229357,56.60583244180814
2024-08-31 14:14:26.852286,-88.85009402770558,,,26.03114863239076,75.95711816708159
2024-09-01 14:14:26.852286,128.13182080640615,,,32.09000887196971,82.88721910916655
2024-09-02 14:14:26.852286,29.70106424812727,,,17.36036111237417,70.19553836089678
2024-09-03 14:14:26.852286,-26.959080392673805,,,6.761320136682855,70.53352655328283
2024-09-04 14:14:26.852286,-4.204810835411553,,,13.153925553853744,66.55821700780616
2024-09-05 14:14:26.852286,40.53963078394486,,,13.099417891225073,66.53183811258074
2024-09-06 14:14:26.852286,-38.89752810418025,,,5.637286068358146,69.36948750032633
2024-09-07 14:14:26.852286,29.134318856474465,,,22.49220219466958,55.54035011502961
2024-09-08 14:14:26.852286,67.89378967671345,,,13.886769176142053,38.49585200339208
2024-09-09 14:14:26.852286,53.94084747694888,,,17.349595351688,41.15394438943332
2024-09-10 14:14:26.852286,22.837277466159932,,,24.46336076009282,36.227289745027846
2024-09-11 14:14:26.852286,30.581345157476804,,,29.432811616219727,33.95388223114387
2024-09-12 14:14:26.852286,46.36360767726687,,,30.26480831526573,34.340553298503075
2024-09-13 14:14:26.852286,48.46398929673351,,,42.74502508682484,15.985057292295599
2024-09-14 14:14:26.852286,38.12883792576031,,,44.0299563824371,15.042345011133335
2024-09-15 14:14:26.852286,111.94448767041531,,,50.32291323868022,29.22135274991789
2024-09-16 14:14:26.852286,98.05025555721079,,,56.624257250146215,34.424279080789994
2024-09-17 14:14:26.852286,7.020037948905381,,,54.36465160482413,37.40201373199085
2024-09-18 14:14:26.852286,48.905178752469354,,,56.9823421183945,36.07782754022084
2024-09-19 14:14:26.852286,-142.72073099259055,,,29.970293736986292,84.13348761012169
2024-09-20 14:14:26.852286,50.549257818972826,,,30.268189240163338,84.21353634241389
2024-09-21 14:14:26.852286,74.48183369949305,,,35.461474350696584,85.88343195548353
2024-09-22 14:14:26.852286,170.1379435128618,,,43.7748251853318,96.66100619479249
2024-09-23 14:14:26.852286,21.92783869901516,,,32.900194205589564,93.77612169008334
2024-09-24 14:14:26.852286,84.50640147953493,,,43.96967470996521,94.77996478359202
2024-09-25 14:14:26.852286,47.02477935967225,,,43.70104622527991,94.7663087826235
2024-09-26 14:14:26.852286,-1.9225048148109884,,,63.81507853639128,55.34788312641638
2024-09-27 14:14:26.852286,53.04860269372485,,,64.17212780421299,55.25602774503301
2024-09-28 14:14:26.852286,-33.043201030158684,,,48.81140855711989,65.84355178143981
2024-09-29 14:14:26.852286,32.947264869653665,,,29.212740179518732,38.4166375036353
2024-09-30 14:14:26.852286,117.64274198646818,,,42.88629779201202,50.51907297914907
2024-10-01 14:14:26.852286,73.5516823468502,,,41.32133791591421,49.16646806356766
2024-10-02 14:14:26.852286,449.09200717219335,,,98.75951331770294,162.09792873346643
2024-10-03 14:14:26.852286,71.72973115316559,,,109.28126131312816,156.77649753739217
2024-10-04 14:14:26.852286,32.141522040461105,,,106.29453550551906,158.2188383446861
2024-10-05 14:14:26.852286,74.91561984245149,,,121.71722420160621,147.25477982159612
2024-10-06 14:14:26.852286,33.77575402540664,,,121.83557979528521,147.1718493929628
2024-10-07 14:14:26.852286,15.111799599634336,,,107.1883023114518,152.6586091736554
2024-10-08 14:14:26.852286,78.71310520132667,,,107.92564843351988,152.48142762409927
2024-10-09 14:14:26.852286,82.87309648175257,,,55.60866119202834,27.620012574841986
2024-10-10 14:14:26.852286,-31.287373841095928,,,40.89193190713383,41.5374283622184
2024-10-11 14:14:26.852286,8.26895876714497,,,37.481565725231526,43.317475786095045
2024-10-12 14:14:26.852286,68.14107978691246,,,36.51377428872595,42.407867398768175
2024-10-13 14:14:26.852286,105.04348046596456,,,46.694878065948515,49.58797411131606
2024-10-14 14:14:26.852286,-24.820844449295826,,,40.99021463038706,55.74197772753815
2024-10-15 14:14:26.852286,-21.708089023742204,,,26.644329741091507,57.31555693576867
2024-10-16 14:14:26.852286,57.86504163819198,,,23.071750477725708,53.90447381739123
2024-10-17 14:14:26.852286,12.66470635307569,,,29.350619076893082,48.83915201912454
2024-10-18 14:14:26.852286,29.037801630331618,,,32.31759662877689,47.96807511680473
2024-10-19 14:14:26.852286,136.79788566723846,,,42.12571175453775,61.59685108050915
2024-10-20 14:14:26.852286,84.61731108368997,,,39.20768755706995,58.5268011478674
2024-10-21 14:14:26.852286,49.16540440776808,,,49.77715167950765,51.26699218592809
2024-10-22 14:14:26.852286,7.494075244542296,,,53.948889432119714,45.324243089873434
2024-10-23 14:14:26.852286,48.76311319819838,,,52.648613940692066,45.32373013957767
2024-10-24 14:14:26.852286,85.54979311215894,,,63.06076919198967,42.915278881088526
2024-10-25 14:14:26.852286,155.0553957707522,,,81.06328264062118,51.78021265090368
2024-10-26 14:14:26.852286,273.169542458267,,,100.54494789648241,88.72134716030584
2024-10-27 14:14:26.852286,-31.396184169710878,,,83.97159143171086,102.03014616323517
2024-10-28 14:14:26.852286,91.37144372757777,,,90.0010256202551,100.87096789047204
2024-10-29 14:14:26.852286,108.88124093563313,,,104.48490643326807,94.10127436719407
2024-10-30 14:14:26.852286,83.44320447176527,,,109.43920518663478,91.55719384836378
2024-10-31 14:14:26.852286,-22.625473900369332,,,93.98559561341644,104.47886196381239
2024-11-01 14:14:26.852286,73.55496196459474,,,82.3426764982511,101.02308558352692
2024-11-02 14:14:26.852286,-9.149012366912228,,,42.011454380368356,60.28206883964147
2024-11-03 14:14:26.852286,31.462904218812167,,,50.99132415015736,51.57792006107335
2024-11-04 14:14:26.852286,-21.955178575403803,,,34.80180667830285,54.49407597461395
2024-11-05 14:14:26.852286,-55.06425394326544,,,11.381021695603053,52.54528203571065
2024-11-06 14:14:26.852286,-18.56712708483175,,,-3.1918828124822354,42.39376250026233
2024-11-07 14:14:26.852286,-27.518302846311663,,,-3.890858376188283,42.80591250982427
